Time	Open	High	Low	Close	Volume
2014-03-14 07:00:00	101.577	101.778	101.541	101.766	4853
2014-03-14 08:00:00	101.767	101.805	101.609	101.662	5864
2014-03-14 09:00:00	101.663	101.664	101.523	101.646	5367
2014-03-14 10:00:00	101.646	101.689	101.527	101.576	4107
2014-03-14 11:00:00	101.576	101.578	101.355	101.368	6256
2014-03-14 12:00:00	101.369	101.374	101.208	101.333	9613
2014-03-14 13:00:00	101.333	101.499	101.252	101.37	11006
2014-03-14 14:00:00	101.37	101.577	101.276	101.31	9963
2014-03-14 15:00:00	101.312	101.535	101.212	101.461	10812
2014-03-14 16:00:00	101.459	101.49	101.321	101.468	9380
2014-03-14 17:00:00	101.468	101.499	101.344	101.387	4638
2014-03-14 18:00:00	101.389	101.417	101.268	101.273	3377
2014-03-14 19:00:00	101.274	101.362	101.274	101.305	2998
2014-03-14 20:00:00	101.305	101.4	101.278	101.334	1496
2014-03-16 21:00:00	101.267	101.403	101.264	101.395	838
2014-03-16 22:00:00	101.395	101.44	101.284	101.36	1830
2014-03-16 23:00:00	101.36	101.373	101.296	101.361	1319
2014-03-17 00:00:00	101.36	101.466	101.348	101.404	4222
2014-03-17 01:00:00	101.404	101.562	101.343	101.435	4714
2014-03-17 02:00:00	101.434	101.56	101.418	101.539	2843
2014-03-17 03:00:00	101.539	101.558	101.493	101.527	2245
2014-03-17 04:00:00	101.527	101.541	101.469	101.469	2670
2014-03-17 05:00:00	101.47	101.55	101.431	101.537	3327
2014-03-17 06:00:00	101.538	101.665	101.516	101.63	3403
2014-03-17 07:00:00	101.632	101.669	101.547	101.559	4209
2014-03-17 08:00:00	101.559	101.816	101.544	101.757	7083
2014-03-17 09:00:00	101.758	101.854	101.737	101.767	6032
2014-03-17 10:00:00	101.769	101.865	101.747	101.811	4750
2014-03-17 11:00:00	101.811	101.838	101.758	101.801	3426
2014-03-17 12:00:00	101.801	101.841	101.653	101.693	4926
2014-03-17 13:00:00	101.693	101.87	101.659	101.79	7440
2014-03-17 14:00:00	101.79	101.829	101.575	101.608	7030
2014-03-17 15:00:00	101.607	101.681	101.561	101.629	4726
2014-03-17 16:00:00	101.629	101.677	101.597	101.646	3060
2014-03-17 17:00:00	101.647	101.655	101.598	101.631	2127
2014-03-17 18:00:00	101.633	101.735	101.633	101.732	2191
2014-03-17 19:00:00	101.731	101.761	101.72	101.75	1763
2014-03-17 20:00:00	101.751	101.768	101.691	101.768	1245
2014-03-17 21:00:00	101.768	101.821	101.73	101.806	807
2014-03-17 22:00:00	101.806	101.844	101.785	101.812	1027
2014-03-17 23:00:00	101.811	101.915	101.807	101.9	1753
2014-03-18 00:00:00	101.9	101.94	101.802	101.806	4204
2014-03-18 01:00:00	101.805	101.846	101.692	101.723	3653
2014-03-18 02:00:00	101.722	101.786	101.707	101.78	2311
2014-03-18 03:00:00	101.778	101.853	101.777	101.778	1931
2014-03-18 04:00:00	101.778	101.858	101.758	101.838	2079
2014-03-18 05:00:00	101.838	101.862	101.76	101.775	2028
2014-03-18 06:00:00	101.775	101.784	101.605	101.647	2856
2014-03-18 07:00:00	101.646	101.659	101.528	101.646	4193
2014-03-18 08:00:00	101.646	101.655	101.364	101.477	6104
