Time	Open	High	Low	Close	Volume
2013-12-30 04:00:00	98.293	98.328	98.273	98.297	1680
2013-12-30 05:00:00	98.298	98.301	98.223	98.266	2148
2013-12-30 06:00:00	98.269	98.346	98.225	98.3	2502
2013-12-30 07:00:00	98.3	98.371	98.291	98.344	3094
2013-12-30 08:00:00	98.344	98.37	98.248	98.303	2994
2013-12-30 09:00:00	98.303	98.333	98.253	98.261	1996
2013-12-30 10:00:00	98.262	98.295	98.153	98.193	2389
2013-12-30 11:00:00	98.194	98.228	98.161	98.223	2864
2013-12-30 12:00:00	98.228	98.228	98.073	98.203	2360
2013-12-30 13:00:00	98.2	98.328	98.118	98.258	3293
2013-12-30 14:00:00	98.258	98.361	98.25	98.323	2801
2013-12-30 15:00:00	98.323	98.508	98.289	98.497	4240
2013-12-30 16:00:00	98.497	98.742	98.478	98.668	4608
2013-12-30 17:00:00	98.664	98.723	98.633	98.659	2391
2013-12-30 18:00:00	98.659	98.743	98.632	98.683	1763
2013-12-30 19:00:00	98.683	98.773	98.67	98.76	1223
2013-12-30 20:00:00	98.76	98.765	98.682	98.763	1334
2013-12-30 21:00:00	98.758	98.795	98.675	98.723	1645
2013-12-30 22:00:00	98.723	98.725	98.538	98.624	1193
2013-12-30 23:00:00	98.624	98.672	98.53	98.53	2660
2013-12-31 00:00:00	98.528	98.575	98.503	98.533	922
2013-12-31 01:00:00	98.533	98.558	98.485	98.503	847
2013-12-31 02:00:00	98.5	98.52	98.428	98.445	1215
2013-12-31 03:00:00	98.443	98.478	98.433	98.473	642
2013-12-31 04:00:00	98.473	98.628	98.465	98.628	1115
2013-12-31 05:00:00	98.628	98.673	98.583	98.654	1505
2013-12-31 06:00:00	98.658	98.683	98.543	98.553	1318
2013-12-31 07:00:00	98.552	98.621	98.543	98.599	2309
2013-12-31 08:00:00	98.6	98.794	98.59	98.743	3219
2013-12-31 09:00:00	98.744	98.758	98.578	98.613	3554
2013-12-31 10:00:00	98.618	98.658	98.548	98.601	2164
2013-12-31 11:00:00	98.606	98.718	98.598	98.715	1601
2013-12-31 12:00:00	98.715	98.718	98.626	98.638	2104
2013-12-31 13:00:00	98.638	98.688	98.533	98.588	2883
2013-12-31 14:00:00	98.588	98.773	98.588	98.708	2921
2013-12-31 15:00:00	98.728	98.915	98.708	98.909	4540
2013-12-31 16:00:00	98.908	99.081	98.873	98.927	3714
2013-12-31 17:00:00	98.927	99.038	98.9	99.018	1851
2013-12-31 18:00:00	99.018	99.062	98.928	98.991	1960
2013-12-31 19:00:00	98.991	99.059	98.98	99.057	1384
2013-12-31 20:00:00	99.057	99.122	98.991	99.097	2070
2013-12-31 21:00:00	99.1	99.189	99.043	99.043	2375
2014-01-01 22:00:00	98.838	99.013	98.838	98.94	502
2014-01-01 23:00:00	98.94	98.983	98.864	98.909	1020
2014-01-02 00:00:00	98.911	98.969	98.854	98.963	1253
2014-01-02 01:00:00	98.963	98.998	98.929	98.964	1576
2014-01-02 02:00:00	98.964	98.983	98.864	98.954	3049
2014-01-02 03:00:00	98.956	99.029	98.948	99.005	2016
2014-01-02 04:00:00	99.005	99.02	98.96	98.993	1791
2014-01-02 05:00:00	98.993	99.082	98.992	99.062	1619
2014-01-02 06:00:00	99.061	99.064	98.976	99.047	2333
2014-01-02 07:00:00	99.046	99.047	98.92	98.967	3903
2014-01-02 08:00:00	98.968	99.081	98.838	99.074	4272
2014-01-02 09:00:00	99.075	99.133	99.018	99.038	4664
2014-01-02 10:00:00	99.039	99.148	99.009	99.03	3878
2014-01-02 11:00:00	99.03	99.047	98.883	98.934	3515
2014-01-02 12:00:00	98.933	99.058	98.85	98.984	4402
2014-01-02 13:00:00	98.983	99.048	98.873	98.893	4924
2014-01-02 14:00:00	98.892	99.073	98.789	98.985	8269
2014-01-02 15:00:00	98.987	99.081	98.668	98.701	10011
2014-01-02 16:00:00	98.7	98.755	98.518	98.576	5950
2014-01-02 17:00:00	98.576	98.613	98.465	98.523	3147
2014-01-02 18:00:00	98.523	98.538	98.184	98.249	3557
2014-01-02 19:00:00	98.249	98.353	98.104	98.188	4864
2014-01-02 20:00:00	98.188	98.273	98.083	98.133	2658
2014-01-02 21:00:00	98.133	98.248	98.078	98.169	2435
2014-01-02 22:00:00	98.165	98.261	98.153	98.252	1254
2014-01-02 23:00:00	98.248	98.29	98.185	98.247	1973
2014-01-03 00:00:00	98.247	98.269	98.198	98.238	1151
2014-01-03 01:00:00	98.238	98.288	98.188	98.188	1647
2014-01-03 02:00:00	98.188	98.203	97.708	97.848	6147
2014-01-03 03:00:00	97.849	97.928	97.781	97.848	3699
2014-01-03 04:00:00	97.848	97.957	97.748	97.906	3471
2014-01-03 05:00:00	97.906	97.948	97.754	97.888	3596
2014-01-03 06:00:00	97.886	97.935	97.816	97.873	2746
2014-01-03 07:00:00	97.873	97.986	97.833	97.888	3226
2014-01-03 08:00:00	97.881	98.154	97.879	98.103	4316
2014-01-03 09:00:00	98.103	98.168	97.967	98.043	2977
2014-01-03 10:00:00	98.048	98.133	98.028	98.12	2186
2014-01-03 11:00:00	98.12	98.246	98.103	98.218	3609
2014-01-03 12:00:00	98.216	98.373	98.115	98.368	3297
2014-01-03 13:00:00	98.363	98.55	98.305	98.369	5144
2014-01-03 14:00:00	98.37	98.382	98.184	98.329	6506
2014-01-03 15:00:00	98.33	98.362	98.176	98.348	5176
2014-01-03 16:00:00	98.347	98.475	98.34	98.419	4812
2014-01-03 17:00:00	98.422	98.562	98.399	98.479	3262
2014-01-03 18:00:00	98.483	98.488	98.373	98.384	2362
2014-01-03 19:00:00	98.384	98.561	98.383	98.556	2878
2014-01-03 20:00:00	98.567	98.63	98.46	98.472	3541
2014-01-03 21:00:00	98.474	98.624	98.463	98.536	1392
2014-01-05 22:00:00	98.518	98.613	98.515	98.573	753
2014-01-05 23:00:00	98.576	98.683	98.533	98.662	2058
2014-01-06 00:00:00	98.663	98.686	98.438	98.533	4486
2014-01-06 01:00:00	98.533	98.588	98.11	98.168	4833
2014-01-06 02:00:00	98.167	98.278	98.135	98.233	3090
2014-01-06 03:00:00	98.233	98.333	98.161	98.308	2824
2014-01-06 04:00:00	98.308	98.338	98.215	98.248	2581
2014-01-06 05:00:00	98.248	98.266	98.127	98.168	2218
2014-01-06 06:00:00	98.168	98.278	98.123	98.243	1756
2014-01-06 07:00:00	98.243	98.329	98.166	98.318	3446
2014-01-06 08:00:00	98.318	98.468	98.298	98.355	4933
2014-01-06 09:00:00	98.355	98.386	98.282	98.374	3522
2014-01-06 10:00:00	98.374	98.43	98.338	98.378	2392
2014-01-06 11:00:00	98.379	98.388	98.238	98.293	3139
2014-01-06 12:00:00	98.293	98.358	98.133	98.195	3902
2014-01-06 13:00:00	98.198	98.233	98.047	98.06	4500
2014-01-06 14:00:00	98.06	98.278	97.998	98.206	7343
2014-01-06 15:00:00	98.206	98.239	97.925	97.93	8410
2014-01-06 16:00:00	97.928	98.014	97.805	97.931	7569
2014-01-06 17:00:00	97.93	97.93	97.493	97.693	8512
2014-01-06 18:00:00	97.695	97.897	97.661	97.861	4616
2014-01-06 19:00:00	97.861	97.983	97.841	97.861	3483
2014-01-06 20:00:00	97.863	97.884	97.711	97.793	3133
2014-01-06 21:00:00	97.795	97.843	97.765	97.786	2565
2014-01-06 22:00:00	97.777	97.837	97.711	97.756	1629
2014-01-06 23:00:00	97.756	97.818	97.704	97.741	2667
2014-01-07 00:00:00	97.741	97.948	97.738	97.888	4965
2014-01-07 01:00:00	97.888	97.893	97.693	97.743	5629
2014-01-07 02:00:00	97.748	97.808	97.694	97.768	2919
2014-01-07 03:00:00	97.765	98.005	97.765	97.928	3786
2014-01-07 04:00:00	97.928	97.965	97.777	97.81	3515
2014-01-07 05:00:00	97.81	97.881	97.744	97.875	3796
2014-01-07 06:00:00	97.875	97.875	97.752	97.768	3112
2014-01-07 07:00:00	97.77	97.854	97.723	97.773	3246
2014-01-07 08:00:00	97.773	97.806	97.623	97.668	3787
2014-01-07 09:00:00	97.663	97.715	97.586	97.657	4275
2014-01-07 10:00:00	97.655	97.729	97.636	97.66	4251
2014-01-07 11:00:00	97.664	97.694	97.59	97.63	3389
2014-01-07 12:00:00	97.63	97.755	97.612	97.663	4175
2014-01-07 13:00:00	97.662	97.688	97.479	97.55	6594
2014-01-07 14:00:00	97.55	97.656	97.483	97.638	5958
2014-01-07 15:00:00	97.633	97.638	97.253	97.4	8731
2014-01-07 16:00:00	97.393	97.43	97.302	97.318	4806
2014-01-07 17:00:00	97.313	97.328	97.099	97.185	4708
2014-01-07 18:00:00	97.186	97.206	97.098	97.183	3454
2014-01-07 19:00:00	97.179	97.184	97.04	97.049	3122
2014-01-07 20:00:00	97.048	97.086	96.953	97.058	3052
2014-01-07 21:00:00	97.058	97.164	97.028	97.137	1911
2014-01-07 22:00:00	97.128	97.228	97.123	97.205	1753
2014-01-07 23:00:00	97.201	97.262	97.128	97.172	2619
2014-01-08 00:00:00	97.171	97.197	97.068	97.089	5414
2014-01-08 01:00:00	97.091	97.244	97.068	97.123	5270
2014-01-08 02:00:00	97.123	97.194	97.087	97.168	3065
2014-01-08 03:00:00	97.165	97.203	97.135	97.185	3167
2014-01-08 04:00:00	97.181	97.239	97.145	97.226	2563
2014-01-08 05:00:00	97.223	97.263	97.103	97.16	3295
2014-01-08 06:00:00	97.159	97.175	97.073	97.104	2804
2014-01-08 07:00:00	97.108	97.162	97.044	97.146	4928
2014-01-08 08:00:00	97.143	97.172	96.97	97.077	5123
2014-01-08 09:00:00	97.073	97.098	96.948	97.042	3617
2014-01-08 10:00:00	97.042	97.052	96.844	96.886	5430
2014-01-08 11:00:00	96.884	97.044	96.82	97.043	3706
2014-01-08 12:00:00	97.043	97.053	96.907	96.944	3286
2014-01-08 13:00:00	96.947	97.108	96.833	96.998	9292
2014-01-08 14:00:00	96.992	97.058	96.944	97.014	6368
2014-01-08 15:00:00	97.014	97.193	96.953	97.068	6439
2014-01-08 16:00:00	97.07	97.098	96.958	97.072	5433
2014-01-08 17:00:00	97.072	97.163	97.037	97.093	3540
2014-01-08 18:00:00	97.093	97.148	97.039	97.126	2739
2014-01-08 19:00:00	97.126	97.178	96.902	96.987	7878
2014-01-08 20:00:00	96.984	97.013	96.903	96.948	3921
2014-01-08 21:00:00	96.953	96.984	96.778	96.883	3324
2014-01-08 22:00:00	96.883	96.94	96.838	96.85	1110
2014-01-08 23:00:00	96.85	96.883	96.779	96.843	2023
2014-01-09 00:00:00	96.843	96.873	96.773	96.778	4754
2014-01-09 01:00:00	96.778	96.893	96.743	96.846	3990
2014-01-09 02:00:00	96.849	96.873	96.753	96.758	3191
2014-01-09 03:00:00	96.763	96.788	96.663	96.698	2250
2014-01-09 04:00:00	96.698	96.738	96.675	96.711	2154
2014-01-09 05:00:00	96.713	96.757	96.673	96.733	2021
2014-01-09 06:00:00	96.728	96.818	96.716	96.8	2253
2014-01-09 07:00:00	96.801	96.885	96.757	96.86	2948
2014-01-09 08:00:00	96.86	96.869	96.773	96.832	3736
2014-01-09 09:00:00	96.833	96.969	96.813	96.866	4216
2014-01-09 10:00:00	96.868	96.898	96.821	96.846	2737
2014-01-09 11:00:00	96.844	96.857	96.653	96.658	3063
2014-01-09 12:00:00	96.663	96.781	96.609	96.768	4151
2014-01-09 13:00:00	96.768	96.768	96.499	96.527	7745
2014-01-09 14:00:00	96.528	96.759	96.448	96.738	6406
2014-01-09 15:00:00	96.738	96.819	96.428	96.471	6708
2014-01-09 16:00:00	96.475	96.563	96.363	96.521	6444
2014-01-09 17:00:00	96.521	96.658	96.493	96.561	2857
2014-01-09 18:00:00	96.564	96.57	96.368	96.383	2373
2014-01-09 19:00:00	96.383	96.419	96.316	96.388	1974
2014-01-09 20:00:00	96.388	96.563	96.388	96.563	2780
2014-01-09 21:00:00	96.558	96.736	96.533	96.653	3462
2014-01-09 22:00:00	96.653	96.719	96.563	96.702	1913
2014-01-09 23:00:00	96.702	96.715	96.633	96.643	2726
2014-01-10 00:00:00	96.643	96.713	96.588	96.644	3697
2014-01-10 01:00:00	96.643	96.694	96.543	96.673	2965
2014-01-10 02:00:00	96.678	96.708	96.608	96.704	2232
2014-01-10 03:00:00	96.704	96.743	96.653	96.709	1959
2014-01-10 04:00:00	96.71	96.76	96.648	96.703	2122
2014-01-10 05:00:00	96.708	96.743	96.677	96.738	2082
2014-01-10 06:00:00	96.74	96.789	96.716	96.743	2018
2014-01-10 07:00:00	96.743	96.823	96.728	96.778	2375
2014-01-10 08:00:00	96.778	96.799	96.714	96.738	3516
2014-01-10 09:00:00	96.739	96.773	96.628	96.666	3216
2014-01-10 10:00:00	96.668	96.703	96.654	96.676	1925
2014-01-10 11:00:00	96.673	96.714	96.64	96.666	3249
2014-01-10 12:00:00	96.666	96.752	96.583	96.618	4017
2014-01-10 13:00:00	96.622	96.743	95.588	95.702	15137
2014-01-10 14:00:00	95.702	95.803	95.361	95.383	13467
2014-01-10 15:00:00	95.383	95.533	95.098	95.353	12451
2014-01-10 16:00:00	95.353	95.441	95.247	95.304	7233
2014-01-10 17:00:00	95.305	95.549	95.301	95.508	4400
2014-01-10 18:00:00	95.511	95.546	95.439	95.491	3600
2014-01-10 19:00:00	95.494	95.566	95.427	95.499	3449
2014-01-10 20:00:00	95.497	95.606	95.434	95.455	3644
2014-01-10 21:00:00	95.455	95.622	95.448	95.578	1918
2014-01-12 22:00:00	95.323	95.453	95.313	95.408	930
2014-01-12 23:00:00	95.401	95.453	95.293	95.293	2615
2014-01-13 00:00:00	95.295	95.333	95.249	95.278	1848
2014-01-13 01:00:00	95.274	95.294	94.864	94.943	5722
2014-01-13 02:00:00	94.943	94.953	94.788	94.933	5781
2014-01-13 03:00:00	94.933	95.008	94.891	94.908	1627
2014-01-13 04:00:00	94.908	94.944	94.831	94.908	3001
2014-01-13 05:00:00	94.909	95.008	94.904	94.973	1627
2014-01-13 06:00:00	94.971	94.971	94.859	94.859	2280
2014-01-13 07:00:00	94.859	94.928	94.789	94.791	3713
2014-01-13 08:00:00	94.793	94.872	94.689	94.713	4646
2014-01-13 09:00:00	94.713	94.783	94.647	94.667	3490
2014-01-13 10:00:00	94.667	94.724	94.608	94.688	2660
2014-01-13 11:00:00	94.688	94.719	94.588	94.611	3429
2014-01-13 12:00:00	94.611	94.888	94.577	94.868	3725
2014-01-13 13:00:00	94.868	94.988	94.804	94.813	7974
2014-01-13 14:00:00	94.812	94.985	94.644	94.913	8881
2014-01-13 15:00:00	94.912	95.14	94.852	95.138	6267
2014-01-13 16:00:00	95.134	95.151	94.963	95.053	4813
2014-01-13 17:00:00	95.053	95.089	94.903	94.944	3990
2014-01-13 18:00:00	94.943	94.945	94.639	94.698	5839
2014-01-13 19:00:00	94.697	94.826	94.67	94.777	4149
2014-01-13 20:00:00	94.778	94.968	94.753	94.909	4750
2014-01-13 21:00:00	94.911	94.92	94.793	94.804	3579
2014-01-13 22:00:00	94.804	94.873	94.726	94.787	2353
2014-01-13 23:00:00	94.787	94.795	94.695	94.743	4323
2014-01-14 00:00:00	94.742	94.938	94.668	94.834	5746
2014-01-14 01:00:00	94.835	95.005	94.833	94.978	4129
2014-01-14 02:00:00	94.978	95.053	94.953	95.043	2182
2014-01-14 03:00:00	95.043	95.128	95.018	95.063	2149
2014-01-14 04:00:00	95.059	95.083	94.893	94.903	2240
2014-01-14 05:00:00	94.903	94.946	94.853	94.919	2692
2014-01-14 06:00:00	94.919	95.028	94.881	95.019	2376
2014-01-14 07:00:00	95.018	95.04	94.908	94.943	3718
2014-01-14 08:00:00	94.944	95.008	94.908	94.989	5096
2014-01-14 09:00:00	94.989	95.118	94.984	95.025	5688
2014-01-14 10:00:00	95.028	95.133	94.928	95.043	3945
2014-01-14 11:00:00	95.048	95.106	94.97	95.023	3266
2014-01-14 12:00:00	95.021	95.107	95.003	95.088	3173
2014-01-14 13:00:00	95.082	95.24	95.047	95.068	6131
2014-01-14 14:00:00	95.065	95.115	94.83	94.868	7365
2014-01-14 15:00:00	94.868	94.974	94.687	94.741	6567
2014-01-14 16:00:00	94.745	95.008	94.728	94.934	7429
2014-01-14 17:00:00	94.935	95.122	94.911	95.074	5643
2014-01-14 18:00:00	95.074	95.108	94.95	94.988	4261
2014-01-14 19:00:00	94.99	95.191	94.973	95.17	3635
2014-01-14 20:00:00	95.165	95.242	95.114	95.18	3022
2014-01-14 21:00:00	95.182	95.2	95.097	95.191	2069
2014-01-14 22:00:00	95.185	95.227	95.128	95.174	1311
2014-01-14 23:00:00	95.171	95.208	95.133	95.149	2499
2014-01-15 00:00:00	95.148	95.163	95.044	95.047	4420
2014-01-15 01:00:00	95.043	95.216	95.04	95.068	7803
2014-01-15 02:00:00	95.068	95.193	95.053	95.169	3415
2014-01-15 03:00:00	95.168	95.173	95.074	95.128	2691
2014-01-15 04:00:00	95.127	95.212	95.109	95.149	2110
2014-01-15 05:00:00	95.149	95.203	95.098	95.178	2351
2014-01-15 06:00:00	95.176	95.203	95.113	95.194	1649
2014-01-15 07:00:00	95.196	95.228	95.065	95.123	3786
2014-01-15 08:00:00	95.128	95.163	95.043	95.104	4571
2014-01-15 09:00:00	95.104	95.108	94.958	95.072	4510
2014-01-15 10:00:00	95.068	95.113	95.009	95.089	3141
2014-01-15 11:00:00	95.093	95.149	95.032	95.056	2596
2014-01-15 12:00:00	95.054	95.183	95.046	95.158	3227
2014-01-15 13:00:00	95.158	95.495	95.123	95.388	7376
2014-01-15 14:00:00	95.388	95.428	95.294	95.325	6940
2014-01-15 15:00:00	95.323	95.601	95.317	95.512	7913
2014-01-15 16:00:00	95.512	95.619	95.462	95.512	7234
2014-01-15 17:00:00	95.514	95.666	95.514	95.651	4695
2014-01-15 18:00:00	95.648	95.67	95.554	95.569	4222
2014-01-15 19:00:00	95.568	95.613	95.411	95.482	3506
2014-01-15 20:00:00	95.482	95.618	95.47	95.564	2744
2014-01-15 21:00:00	95.565	95.611	95.53	95.611	2516
2014-01-15 22:00:00	95.614	95.615	95.531	95.55	1308
2014-01-15 23:00:00	95.55	95.579	95.477	95.506	2438
2014-01-16 00:00:00	95.506	95.67	95.492	95.645	7494
2014-01-16 01:00:00	95.645	95.723	95.603	95.665	6190
2014-01-16 02:00:00	95.664	95.851	95.639	95.851	3444
2014-01-16 03:00:00	95.851	95.902	95.83	95.864	2088
2014-01-16 04:00:00	95.869	95.888	95.761	95.785	2399
2014-01-16 05:00:00	95.787	95.814	95.701	95.737	2601
2014-01-16 06:00:00	95.737	95.774	95.699	95.722	2854
2014-01-16 07:00:00	95.722	95.757	95.652	95.723	3000
2014-01-16 08:00:00	95.723	95.737	95.578	95.665	4146
2014-01-16 09:00:00	95.666	95.766	95.666	95.75	3436
2014-01-16 10:00:00	95.75	95.767	95.703	95.758	2972
2014-01-16 11:00:00	95.758	95.838	95.727	95.783	2839
2014-01-16 12:00:00	95.783	95.787	95.661	95.725	4223
2014-01-16 13:00:00	95.726	95.788	95.468	95.475	8052
2014-01-16 14:00:00	95.473	95.681	95.43	95.543	8281
2014-01-16 15:00:00	95.545	95.605	95.36	95.383	7651
2014-01-16 16:00:00	95.386	95.498	95.29	95.483	5324
2014-01-16 17:00:00	95.482	95.561	95.426	95.544	2616
2014-01-16 18:00:00	95.545	95.61	95.501	95.563	1912
2014-01-16 19:00:00	95.567	95.579	95.439	95.526	2875
